UF;Município;Gênero;Grau de instrução;Cor / Raça;Faixa etária;Eleitorado;Com deficiência;Voto facultativo
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO COMPLETO;Branca;17 anos;7;0;7
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO COMPLETO;Branca;18 anos;28;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO COMPLETO;Branca;19 anos;19;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO COMPLETO;Branca;20 anos;33;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO COMPLETO;Branca;21 a 24 anos;109;2;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO COMPLETO;Branca;25 a 29 anos;47;1;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO COMPLETO;Branca;30 a 34 anos;45;1;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO COMPLETO;Branca;35 a 39 anos;41;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO COMPLETO;Branca;40 a 44 anos;37;2;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO COMPLETO;Branca;45 a 49 anos;39;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO COMPLETO;Branca;50 a 54 anos;14;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO COMPLETO;Branca;55 a 59 anos;12;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO COMPLETO;Branca;60 a 64 anos;11;1;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO COMPLETO;Branca;65 a 69 anos;9;1;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO COMPLETO;Branca;70 a 74 anos;4;0;4
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO COMPLETO;Branca;75 a 79 anos;1;0;1
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO COMPLETO;Branca;80 a 84 anos;1;0;1
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO COMPLETO;Indígena;20 anos;1;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO COMPLETO;Indígena;55 a 59 anos;1;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;21 a 24 anos;160;1;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;25 a 29 anos;548;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;30 a 34 anos;645;1;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;35 a 39 anos;612;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;40 a 44 anos;567;2;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;45 a 49 anos;472;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;50 a 54 anos;343;1;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;55 a 59 anos;241;1;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;60 a 64 anos;153;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;65 a 69 anos;109;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;70 a 74 anos;58;0;58
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;75 a 79 anos;34;0;34
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;80 a 84 anos;12;0;12
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;85 a 89 anos;5;0;5
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;90 a 94 anos;1;0;1
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO COMPLETO;Parda;17 anos;4;0;4
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO COMPLETO;Parda;18 anos;32;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO COMPLETO;Parda;19 anos;44;3;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO COMPLETO;Parda;20 anos;71;2;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO COMPLETO;Parda;21 a 24 anos;268;5;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO COMPLETO;Parda;25 a 29 anos;115;3;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO COMPLETO;Parda;30 a 34 anos;101;2;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO COMPLETO;Parda;35 a 39 anos;104;1;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO COMPLETO;Parda;40 a 44 anos;75;1;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO COMPLETO;Parda;45 a 49 anos;57;3;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO COMPLETO;Parda;50 a 54 anos;40;2;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO COMPLETO;Parda;55 a 59 anos;34;1;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO COMPLETO;Parda;60 a 64 anos;17;1;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO COMPLETO;Parda;65 a 69 anos;9;1;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO COMPLETO;Parda;70 a 74 anos;1;0;1
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO COMPLETO;Parda;75 a 79 anos;1;0;1
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO COMPLETO;Preta;18 anos;1;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO COMPLETO;Preta;19 anos;5;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO COMPLETO;Preta;20 anos;12;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO COMPLETO;Preta;21 a 24 anos;24;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO COMPLETO;Preta;25 a 29 anos;19;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO COMPLETO;Preta;30 a 34 anos;13;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO COMPLETO;Preta;35 a 39 anos;13;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO COMPLETO;Preta;40 a 44 anos;17;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO COMPLETO;Preta;45 a 49 anos;8;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO COMPLETO;Preta;50 a 54 anos;4;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO COMPLETO;Preta;60 a 64 anos;1;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO COMPLETO;Preta;65 a 69 anos;1;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;Amarela;16 anos;2;0;2
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;Amarela;20 anos;1;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;Amarela;21 a 24 anos;2;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;Amarela;30 a 34 anos;2;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;Amarela;35 a 39 anos;1;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;Amarela;55 a 59 anos;1;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;Branca;16 anos;34;1;34
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;Branca;17 anos;55;0;55
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;Branca;18 anos;66;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;Branca;19 anos;66;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;Branca;20 anos;54;1;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;Branca;21 a 24 anos;58;1;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;Branca;25 a 29 anos;19;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;Branca;30 a 34 anos;8;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;Branca;35 a 39 anos;15;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;Branca;40 a 44 anos;10;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;Branca;45 a 49 anos;5;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;Branca;50 a 54 anos;6;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;Branca;55 a 59 anos;9;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;Branca;60 a 64 anos;2;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;Branca;65 a 69 anos;4;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;Branca;70 a 74 anos;1;0;1
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;Indígena;17 anos;1;0;1
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;Indígena;18 anos;1;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;Indígena;19 anos;2;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;Indígena;21 a 24 anos;1;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;NÃO INFORMADO;20 anos;27;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;NÃO INFORMADO;21 a 24 anos;335;1;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;NÃO INFORMADO;25 a 29 anos;591;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;NÃO INFORMADO;30 a 34 anos;232;1;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;NÃO INFORMADO;35 a 39 anos;173;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;NÃO INFORMADO;40 a 44 anos;150;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;NÃO INFORMADO;45 a 49 anos;149;1;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;NÃO INFORMADO;50 a 54 anos;101;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;NÃO INFORMADO;55 a 59 anos;82;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;NÃO INFORMADO;60 a 64 anos;60;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;NÃO INFORMADO;65 a 69 anos;25;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;NÃO INFORMADO;70 a 74 anos;13;0;13
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;NÃO INFORMADO;75 a 79 anos;9;0;9
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;NÃO INFORMADO;80 a 84 anos;1;0;1
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;NÃO INFORMADO;85 a 89 anos;1;0;1
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;NÃO INFORMADO;90 a 94 anos;1;0;1
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;Parda;16 anos;65;0;65
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;Parda;17 anos;77;0;77
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;Parda;18 anos;102;3;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;Parda;19 anos;151;2;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;Parda;20 anos;94;1;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;Parda;21 a 24 anos;140;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;Parda;25 a 29 anos;47;1;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;Parda;30 a 34 anos;43;1;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;Parda;35 a 39 anos;31;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;Parda;40 a 44 anos;22;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;Parda;45 a 49 anos;26;1;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;Parda;50 a 54 anos;16;2;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;Parda;55 a 59 anos;10;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;Parda;60 a 64 anos;1;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;Parda;65 a 69 anos;4;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;Parda;70 a 74 anos;1;0;1
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;Preta;16 anos;6;0;6
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;Preta;17 anos;8;0;8
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;Preta;18 anos;12;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;Preta;19 anos;13;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;Preta;20 anos;13;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;Preta;21 a 24 anos;27;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;Preta;25 a 29 anos;10;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;Preta;30 a 34 anos;2;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;Preta;35 a 39 anos;4;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;Preta;40 a 44 anos;3;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;Preta;45 a 49 anos;3;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;Preta;50 a 54 anos;2;0;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;Preta;55 a 59 anos;1;1;0
RO;ROLIM DE MOURA;FEMININO;ENSINO MÉDIO INCOMPLETO;Preta;65 a 69 anos;1;0;0
RO;ROLIM DE MOURA;FEMININO;LÊ E ESCREVE;Amarela;21 a 24 anos;1;1;0
RO;ROLIM DE MOURA;FEMININO;LÊ E ESCREVE;Amarela;55 a 59 anos;1;0;0
RO;ROLIM DE MOURA;FEMININO;LÊ E ESCREVE;Branca;35 a 39 anos;1;0;0
RO;ROLIM DE MOURA;FEMININO;LÊ E ESCREVE;Branca;40 a 44 anos;5;0;0
RO;ROLIM DE MOURA;FEMININO;LÊ E ESCREVE;Branca;45 a 49 anos;1;0;0
RO;ROLIM DE MOURA;FEMININO;LÊ E ESCREVE;Branca;50 a 54 anos;4;1;0
RO;ROLIM DE MOURA;FEMININO;LÊ E ESCREVE;Branca;55 a 59 anos;6;1;0
RO;ROLIM DE MOURA;FEMININO;LÊ E ESCREVE;Branca;60 a 64 anos;14;2;0
RO;ROLIM DE MOURA;FEMININO;LÊ E ESCREVE;Branca;65 a 69 anos;7;0;0
RO;ROLIM DE MOURA;FEMININO;LÊ E ESCREVE;Branca;70 a 74 anos;7;0;7
RO;ROLIM DE MOURA;FEMININO;LÊ E ESCREVE;Branca;75 a 79 anos;4;1;4
RO;ROLIM DE MOURA;FEMININO;LÊ E ESCREVE;Branca;80 a 84 anos;1;0;1
RO;ROLIM DE MOURA;FEMININO;LÊ E ESCREVE;Branca;85 a 89 anos;2;0;2
RO;ROLIM DE MOURA;FEMININO;LÊ E ESCREVE;NÃO INFORMADO;100 anos ou mais;1;0;1
RO;ROLIM DE MOURA;FEMININO;LÊ E ESCREVE;NÃO INFORMADO;30 a 34 anos;2;0;0
RO;ROLIM DE MOURA;FEMININO;LÊ E ESCREVE;NÃO INFORMADO;35 a 39 anos;4;0;0
RO;ROLIM DE MOURA;FEMININO;LÊ E ESCREVE;NÃO INFORMADO;40 a 44 anos;27;1;0
RO;ROLIM DE MOURA;FEMININO;LÊ E ESCREVE;NÃO INFORMADO;45 a 49 anos;52;0;0
RO;ROLIM DE MOURA;FEMININO;LÊ E ESCREVE;NÃO INFORMADO;50 a 54 anos;97;3;0
RO;ROLIM DE MOURA;FEMININO;LÊ E ESCREVE;NÃO INFORMADO;55 a 59 anos;175;1;0
RO;ROLIM DE MOURA;FEMININO;LÊ E ESCREVE;NÃO INFORMADO;60 a 64 anos;186;2;0
RO;ROLIM DE MOURA;FEMININO;LÊ E ESCREVE;NÃO INFORMADO;65 a 69 anos;196;0;0
RO;ROLIM DE MOURA;FEMININO;LÊ E ESCREVE;NÃO INFORMADO;70 a 74 anos;195;0;195
RO;ROLIM DE MOURA;FEMININO;LÊ E ESCREVE;NÃO INFORMADO;75 a 79 anos;162;4;162
RO;ROLIM DE MOURA;FEMININO;LÊ E ESCREVE;NÃO INFORMADO;80 a 84 anos;94;0;94
RO;ROLIM DE MOURA;FEMININO;LÊ E ESCREVE;NÃO INFORMADO;85 a 89 anos;49;0;49
RO;ROLIM DE MOURA;FEMININO;LÊ E ESCREVE;NÃO INFORMADO;90 a 94 anos;24;1;24
RO;ROLIM DE MOURA;FEMININO;LÊ E ESCREVE;NÃO INFORMADO;95 a 99 anos;5;1;5
RO;ROLIM DE MOURA;FEMININO;LÊ E ESCREVE;Parda;20 anos;1;1;0
RO;ROLIM DE MOURA;FEMININO;LÊ E ESCREVE;Parda;30 a 34 anos;1;0;0
RO;ROLIM DE MOURA;FEMININO;LÊ E ESCREVE;Parda;35 a 39 anos;4;0;0
RO;ROLIM DE MOURA;FEMININO;LÊ E ESCREVE;Parda;40 a 44 anos;6;0;0
RO;ROLIM DE MOURA;FEMININO;LÊ E ESCREVE;Parda;45 a 49 anos;12;1;0
RO;ROLIM DE MOURA;FEMININO;LÊ E ESCREVE;Parda;50 a 54 anos;11;0;0
RO;ROLIM DE MOURA;FEMININO;LÊ E ESCREVE;Parda;55 a 59 anos;25;1;0
RO;ROLIM DE MOURA;FEMININO;LÊ E ESCREVE;Parda;60 a 64 anos;21;0;0
RO;ROLIM DE MOURA;FEMININO;LÊ E ESCREVE;Parda;65 a 69 anos;20;0;0
RO;ROLIM DE MOURA;FEMININO;LÊ E ESCREVE;Parda;70 a 74 anos;11;0;11
RO;ROLIM DE MOURA;FEMININO;LÊ E ESCREVE;Parda;75 a 79 anos;3;0;3
RO;ROLIM DE MOURA;FEMININO;LÊ E ESCREVE;Parda;80 a 84 anos;3;0;3
RO;ROLIM DE MOURA;FEMININO;LÊ E ESCREVE;Parda;85 a 89 anos;1;1;1
RO;ROLIM DE MOURA;FEMININO;LÊ E ESCREVE;Preta;35 a 39 anos;1;0;0
RO;ROLIM DE MOURA;FEMININO;LÊ E ESCREVE;Preta;40 a 44 anos;1;0;0
RO;ROLIM DE MOURA;FEMININO;LÊ E ESCREVE;Preta;45 a 49 anos;2;0;0
RO;ROLIM DE MOURA;FEMININO;LÊ E ESCREVE;Preta;50 a 54 anos;1;0;0
RO;ROLIM DE MOURA;FEMININO;LÊ E ESCREVE;Preta;60 a 64 anos;2;1;0
RO;ROLIM DE MOURA;FEMININO;LÊ E ESCREVE;Preta;65 a 69 anos;1;1;0
RO;ROLIM DE MOURA;FEMININO;LÊ E ESCREVE;Preta;70 a 74 anos;3;0;3
RO;ROLIM DE MOURA;FEMININO;SUPERIOR COMPLETO;Amarela;30 a 34 anos;1;0;0
RO;ROLIM DE MOURA;FEMININO;SUPERIOR COMPLETO;Amarela;40 a 44 anos;2;0;0
RO;ROLIM DE MOURA;FEMININO;SUPERIOR COMPLETO;Amarela;45 a 49 anos;1;0;0
RO;ROLIM DE MOURA;FEMININO;SUPERIOR COMPLETO;Branca;21 a 24 anos;11;1;0
RO;ROLIM DE MOURA;FEMININO;SUPERIOR COMPLETO;Branca;25 a 29 anos;36;0;0
RO;ROLIM DE MOURA;FEMININO;SUPERIOR COMPLETO;Branca;30 a 34 anos;65;1;0
RO;ROLIM DE MOURA;FEMININO;SUPERIOR COMPLETO;Branca;35 a 39 anos;64;0;0
RO;ROLIM DE MOURA;FEMININO;SUPERIOR COMPLETO;Branca;40 a 44 anos;47;2;0
RO;ROLIM DE MOURA;FEMININO;SUPERIOR COMPLETO;Branca;45 a 49 anos;33;0;0
RO;ROLIM DE MOURA;FEMININO;SUPERIOR COMPLETO;Branca;50 a 54 anos;18;0;0
RO;ROLIM DE MOURA;FEMININO;SUPERIOR COMPLETO;Branca;55 a 59 anos;14;0;0
RO;ROLIM DE MOURA;FEMININO;SUPERIOR COMPLETO;Branca;60 a 64 anos;12;1;0
RO;ROLIM DE MOURA;FEMININO;SUPERIOR COMPLETO;Branca;65 a 69 anos;3;0;0
RO;ROLIM DE MOURA;FEMININO;SUPERIOR COMPLETO;Branca;70 a 74 anos;2;0;2
RO;ROLIM DE MOURA;FEMININO;SUPERIOR COMPLETO;Branca;75 a 79 anos;1;0;1
RO;ROLIM DE MOURA;FEMININO;SUPERIOR COMPLETO;Indígena;50 a 54 anos;1;0;0
RO;ROLIM DE MOURA;FEMININO;SUPERIOR COMPLETO;NÃO INFORMADO;21 a 24 anos;1;0;0
RO;ROLIM DE MOURA;FEMININO;SUPERIOR COMPLETO;NÃO INFORMADO;25 a 29 anos;22;0;0
RO;ROLIM DE MOURA;FEMININO;SUPERIOR COMPLETO;NÃO INFORMADO;30 a 34 anos;293;1;0
RO;ROLIM DE MOURA;FEMININO;SUPERIOR COMPLETO;NÃO INFORMADO;35 a 39 anos;500;4;0
RO;ROLIM DE MOURA;FEMININO;SUPERIOR COMPLETO;NÃO INFORMADO;40 a 44 anos;469;1;0
RO;ROLIM DE MOURA;FEMININO;SUPERIOR COMPLETO;NÃO INFORMADO;45 a 49 anos;428;1;0
RO;ROLIM DE MOURA;FEMININO;SUPERIOR COMPLETO;NÃO INFORMADO;50 a 54 anos;323;1;0
RO;ROLIM DE MOURA;FEMININO;SUPERIOR COMPLETO;NÃO INFORMADO;55 a 59 anos;227;0;0
RO;ROLIM DE MOURA;FEMININO;SUPERIOR COMPLETO;NÃO INFORMADO;60 a 64 anos;185;0;0
RO;ROLIM DE MOURA;FEMININO;SUPERIOR COMPLETO;NÃO INFORMADO;65 a 69 anos;130;0;0
RO;ROLIM DE MOURA;FEMININO;SUPERIOR COMPLETO;NÃO INFORMADO;70 a 74 anos;56;0;56
RO;ROLIM DE MOURA;FEMININO;SUPERIOR COMPLETO;NÃO INFORMADO;75 a 79 anos;21;0;21
RO;ROLIM DE MOURA;FEMININO;SUPERIOR COMPLETO;NÃO INFORMADO;80 a 84 anos;6;0;6
RO;ROLIM DE MOURA;FEMININO;SUPERIOR COMPLETO;NÃO INFORMADO;85 a 89 anos;1;0;1
RO;ROLIM DE MOURA;FEMININO;SUPERIOR COMPLETO;Parda;18 anos;1;0;0
RO;ROLIM DE MOURA;FEMININO;SUPERIOR COMPLETO;Parda;19 anos;1;0;0
RO;ROLIM DE MOURA;FEMININO;SUPERIOR COMPLETO;Parda;20 anos;1;0;0
RO;ROLIM DE MOURA;FEMININO;SUPERIOR COMPLETO;Parda;21 a 24 anos;13;0;0
RO;ROLIM DE MOURA;FEMININO;SUPERIOR COMPLETO;Parda;25 a 29 anos;57;0;0
RO;ROLIM DE MOURA;FEMININO;SUPERIOR COMPLETO;Parda;30 a 34 anos;64;1;0
RO;ROLIM DE MOURA;FEMININO;SUPERIOR COMPLETO;Parda;35 a 39 anos;55;1;0
RO;ROLIM DE MOURA;FEMININO;SUPERIOR COMPLETO;Parda;40 a 44 anos;62;1;0
RO;ROLIM DE MOURA;FEMININO;SUPERIOR COMPLETO;Parda;45 a 49 anos;49;1;0
RO;ROLIM DE MOURA;FEMININO;SUPERIOR COMPLETO;Parda;50 a 54 anos;25;0;0
RO;ROLIM DE MOURA;FEMININO;SUPERIOR COMPLETO;Parda;55 a 59 anos;16;1;0
RO;ROLIM DE MOURA;FEMININO;SUPERIOR COMPLETO;Parda;60 a 64 anos;10;1;0
RO;ROLIM DE MOURA;FEMININO;SUPERIOR COMPLETO;Parda;65 a 69 anos;10;0;0
RO;ROLIM DE MOURA;FEMININO;SUPERIOR COMPLETO;Parda;70 a 74 anos;5;1;5
RO;ROLIM DE MOURA;FEMININO;SUPERIOR COMPLETO;Parda;80 a 84 anos;1;0;1
RO;ROLIM DE MOURA;FEMININO;SUPERIOR COMPLETO;Preta;21 a 24 anos;1;0;0
RO;ROLIM DE MOURA;FEMININO;SUPERIOR COMPLETO;Preta;25 a 29 anos;5;0;0
RO;ROLIM DE MOURA;FEMININO;SUPERIOR COMPLETO;Preta;30 a 34 anos;8;0;0
RO;ROLIM DE MOURA;FEMININO;SUPERIOR COMPLETO;Preta;35 a 39 anos;15;0;0
RO;ROLIM DE MOURA;FEMININO;SUPERIOR COMPLETO;Preta;40 a 44 anos;10;1;0
RO;ROLIM DE MOURA;FEMININO;SUPERIOR COMPLETO;Preta;45 a 49 anos;8;1;0
RO;ROLIM DE MOURA;FEMININO;SUPERIOR COMPLETO;Preta;50 a 54 anos;4;0;0
RO;ROLIM DE MOURA;FEMININO;SUPERIOR COMPLETO;Preta;55 a 59 anos;3;0;0
RO;ROLIM DE MOURA;FEMININO;SUPERIOR COMPLETO;Preta;60 a 64 anos;2;0;0
RO;ROLIM DE MOURA;FEMININO;SUPERIOR COMPLETO;Preta;70 a 74 anos;1;0;1
RO;ROLIM DE MOURA;FEMININO;SUPERIOR INCOMPLETO;Amarela;21 a 24 anos;2;0;0
RO;ROLIM DE MOURA;FEMININO;SUPERIOR INCOMPLETO;Amarela;45 a 49 anos;1;0;0
RO;ROLIM DE MOURA;FEMININO;SUPERIOR INCOMPLETO;Branca;17 anos;1;0;1
RO;ROLIM DE MOURA;FEMININO;SUPERIOR INCOMPLETO;Branca;18 anos;9;0;0
RO;ROLIM DE MOURA;FEMININO;SUPERIOR INCOMPLETO;Branca;19 anos;6;0;0
