ANO_ELEICAO;NR_TURNO;DS_ELEICAO;DT_ELEICAO;SG_UE;NM_UE;CD_MUNICIPIO;NM_MUNICIPIO;NR_ZONA;CD_CARGO;DS_CARGO;TP_AGREMIACAO;NR_PARTIDO;SG_PARTIDO;NM_PARTIDO;NM_COLIGACAO;DS_COMPOSICAO_COLIGACAO;QT_VOTOS_NOMINAIS_VALIDOS
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;663;MONTE NEGRO;25;6;Deputado Federal;Federação;50;PSOL;Partido Socialismo e Liberdade;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);0
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;299;ROLIM DE MOURA;29;7;Deputado Estadual;Partido isolado;77;SOLIDARIEDADE;Solidariedade;PARTIDO ISOLADO;SOLIDARIEDADE;34
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;159;JARU;10;7;Deputado Estadual;Partido isolado;77;SOLIDARIEDADE;Solidariedade;PARTIDO ISOLADO;SOLIDARIEDADE;36
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;787;PIMENTEIRAS DO OESTE;16;7;Deputado Estadual;Partido isolado;77;SOLIDARIEDADE;Solidariedade;PARTIDO ISOLADO;SOLIDARIEDADE;1
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;35;PORTO VELHO;20;7;Deputado Estadual;Partido isolado;19;PODE;Podemos;PARTIDO ISOLADO;PODE;2723
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;434;NOVA MAMORÉ;1;7;Deputado Estadual;Partido isolado;19;PODE;Podemos;PARTIDO ISOLADO;PODE;1839
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;752;TEIXEIRÓPOLIS;13;7;Deputado Estadual;Federação;13;PT;Partido dos Trabalhadores;FEDERAÇÃO;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV);565
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;671;CAMPO NOVO DE RONDÔNIA;34;7;Deputado Estadual;Partido isolado;55;PSD;Partido Social Democrático;PARTIDO ISOLADO;PSD;91
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;582;SERINGUEIRAS;35;7;Deputado Estadual;Partido isolado;55;PSD;Partido Social Democrático;PARTIDO ISOLADO;PSD;480
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;671;CAMPO NOVO DE RONDÔNIA;34;7;Deputado Estadual;Partido isolado;36;AGIR;AGIR;PARTIDO ISOLADO;AGIR;3
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;191;PRESIDENTE MÉDICI;3;6;Deputado Federal;Partido isolado;40;PSB;Partido Socialista Brasileiro;PARTIDO ISOLADO;PSB;178
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;566;URUPÁ;18;6;Deputado Federal;Partido isolado;77;SOLIDARIEDADE;Solidariedade;PARTIDO ISOLADO;SOLIDARIEDADE;3
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;310;ALTA FLORESTA D OESTE;17;6;Deputado Federal;Partido isolado;77;SOLIDARIEDADE;Solidariedade;PARTIDO ISOLADO;SOLIDARIEDADE;6
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;515;NOVO HORIZONTE DO OESTE;15;6;Deputado Federal;Partido isolado;77;SOLIDARIEDADE;Solidariedade;PARTIDO ISOLADO;SOLIDARIEDADE;0
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;396;MACHADINHO D OESTE;32;6;Deputado Federal;Federação;13;PT;Partido dos Trabalhadores;FEDERAÇÃO;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV);833
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;671;CAMPO NOVO DE RONDÔNIA;34;7;Deputado Estadual;Federação;18;REDE;Rede Sustentabilidade;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);0
2022;2;Eleições Gerais Estaduais 2022;30/10/2022;RO;RONDÔNIA;809;CHUPINGUAIA;8;3;Governador;Coligação;44;UNIÃO;UNIÃO BRASIL;COMPROMISSO, TRABALHO E FÉ;UNIÃO / REPUBLICANOS / AVANTE / MDB / PATRIOTA / PSC / Federação PSDB Cidadania(PSDB/CIDADANIA);1539
2022;2;Eleições Gerais Estaduais 2022;30/10/2022;RO;RONDÔNIA;256;ESPIGÃO DO OESTE;12;3;Governador;Coligação;44;UNIÃO;UNIÃO BRASIL;COMPROMISSO, TRABALHO E FÉ;UNIÃO / REPUBLICANOS / AVANTE / MDB / PATRIOTA / PSC / Federação PSDB Cidadania(PSDB/CIDADANIA);9042
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;663;MONTE NEGRO;25;3;Governador;Coligação;44;UNIÃO;UNIÃO BRASIL;COMPROMISSO, TRABALHO E FÉ;UNIÃO / REPUBLICANOS / AVANTE / MDB / PATRIOTA / PSC / Federação PSDB Cidadania(PSDB/CIDADANIA);1604
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;19;GUAJARÁ-MIRIM;1;7;Deputado Estadual;Federação;23;CIDADANIA;Cidadania;FEDERAÇÃO;Federação PSDB Cidadania(PSDB/CIDADANIA);0
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;51;JI-PARANÁ;30;5;Senador;Coligação;12;PDT;Partido Democrático Trabalhista;FRENTE DEMOC´RÁTICA;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV) / PDT / PSB / SOLIDARIEDADE;0
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;78;ARIQUEMES;7;6;Deputado Federal;Federação;18;REDE;Rede Sustentabilidade;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);0
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;116;PIMENTA BUENO;9;7;Deputado Estadual;Partido isolado;22;PL;Partido Liberal;PARTIDO ISOLADO;PL;5399
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;337;ALVORADA DO OESTE;18;7;Deputado Estadual;Partido isolado;51;PATRIOTA;Patriota;PARTIDO ISOLADO;PATRIOTA;625
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;132;VILHENA;4;7;Deputado Estadual;Partido isolado;51;PATRIOTA;Patriota;PARTIDO ISOLADO;PATRIOTA;1367
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;620;CACAULÂNDIA;26;7;Deputado Estadual;Partido isolado;14;PTB;Partido Trabalhista Brasileiro;PARTIDO ISOLADO;PTB;427
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;159;JARU;10;6;Deputado Federal;Partido isolado;14;PTB;Partido Trabalhista Brasileiro;PARTIDO ISOLADO;PTB;330
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;558;VALE DO PARAÍSO;28;6;Deputado Federal;Partido isolado;14;PTB;Partido Trabalhista Brasileiro;PARTIDO ISOLADO;PTB;172
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;353;SANTA LUZIA D OESTE;19;6;Deputado Federal;Partido isolado;14;PTB;Partido Trabalhista Brasileiro;PARTIDO ISOLADO;PTB;21
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;566;URUPÁ;18;6;Deputado Federal;Partido isolado;36;AGIR;AGIR;PARTIDO ISOLADO;AGIR;10
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;744;NOVA UNIÃO;28;6;Deputado Federal;Partido isolado;36;AGIR;AGIR;PARTIDO ISOLADO;AGIR;0
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;272;CEREJEIRAS;16;5;Senador;Coligação;36;AGIR;AGIR;AGIR POR RONDÔNIA 2;AGIR / PROS;20
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;744;NOVA UNIÃO;28;7;Deputado Estadual;Partido isolado;12;PDT;Partido Democrático Trabalhista;PARTIDO ISOLADO;PDT;19
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;698;VALE DO ANARI;32;6;Deputado Federal;Partido isolado;22;PL;Partido Liberal;PARTIDO ISOLADO;PL;884
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;94;CACOAL;11;6;Deputado Federal;Partido isolado;22;PL;Partido Liberal;PARTIDO ISOLADO;PL;3485
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;663;MONTE NEGRO;25;7;Deputado Estadual;Federação;45;PSDB;Partido da Social Democracia Brasileira;FEDERAÇÃO;Federação PSDB Cidadania(PSDB/CIDADANIA);22
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;35;PORTO VELHO;2;5;Senador;Coligação;10;REPUBLICANOS;REPUBLICANOS;COMPROMISSO TRABALHO E FÉ;REPUBLICANOS / Federação PSDB Cidadania(PSDB/CIDADANIA) / UNIÃO / PSC / AVANTE / PATRIOTA / MDB;29986
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;590;THEOBROMA;27;5;Senador;Coligação;10;REPUBLICANOS;REPUBLICANOS;COMPROMISSO TRABALHO E FÉ;REPUBLICANOS / Federação PSDB Cidadania(PSDB/CIDADANIA) / UNIÃO / PSC / AVANTE / PATRIOTA / MDB;2085
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;35;PORTO VELHO;6;3;Governador;Coligação;19;PODE;Podemos;JUNTOS PODEMOS MAIS;PODE / PMN / PSD;12837
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;132;VILHENA;4;3;Governador;Coligação;19;PODE;Podemos;JUNTOS PODEMOS MAIS;PODE / PMN / PSD;5642
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;809;CHUPINGUAIA;8;3;Governador;Coligação;19;PODE;Podemos;JUNTOS PODEMOS MAIS;PODE / PMN / PSD;444
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;477;CANDEIAS DO JAMARI;21;3;Governador;Coligação;19;PODE;Podemos;JUNTOS PODEMOS MAIS;PODE / PMN / PSD;1763
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;78;ARIQUEMES;7;3;Governador;Coligação;19;PODE;Podemos;JUNTOS PODEMOS MAIS;PODE / PMN / PSD;7456
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;191;PRESIDENTE MÉDICI;3;3;Governador;Coligação;19;PODE;Podemos;JUNTOS PODEMOS MAIS;PODE / PMN / PSD;873
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;710;SÃO FELIPE D OESTE;19;5;Senador;Coligação;55;PSD;Partido Social Democrático;JUNTOS PODEMOS MAIS;PODE / PSD / PMN;769
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;191;PRESIDENTE MÉDICI;3;5;Senador;Coligação;55;PSD;Partido Social Democrático;JUNTOS PODEMOS MAIS;PODE / PSD / PMN;953
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;51;JI-PARANÁ;30;5;Senador;Coligação;55;PSD;Partido Social Democrático;JUNTOS PODEMOS MAIS;PODE / PSD / PMN;3368
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;353;SANTA LUZIA D OESTE;19;7;Deputado Estadual;Federação;23;CIDADANIA;Cidadania;FEDERAÇÃO;Federação PSDB Cidadania(PSDB/CIDADANIA);0
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;337;ALVORADA DO OESTE;18;7;Deputado Estadual;Federação;23;CIDADANIA;Cidadania;FEDERAÇÃO;Federação PSDB Cidadania(PSDB/CIDADANIA);0
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;175;OURO PRETO DO OESTE;13;6;Deputado Federal;Federação;18;REDE;Rede Sustentabilidade;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);0
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;434;NOVA MAMORÉ;1;5;Senador;Coligação;22;PL;Partido Liberal;Pelo bem de Rondônia. Pelo bem do Brasil;PL / DC / PTB;3921
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;639;ALTO PARAÍSO;25;6;Deputado Federal;Partido isolado;20;PSC;Partido Social Cristão;PARTIDO ISOLADO;PSC;912
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;159;JARU;10;6;Deputado Federal;Partido isolado;20;PSC;Partido Social Cristão;PARTIDO ISOLADO;PSC;961
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;671;CAMPO NOVO DE RONDÔNIA;34;6;Deputado Federal;Partido isolado;20;PSC;Partido Social Cristão;PARTIDO ISOLADO;PSC;658
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;230;COLORADO DO OESTE;8;7;Deputado Estadual;Partido isolado;11;PP;PROGRESSISTAS;PARTIDO ISOLADO;PP;110
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;191;PRESIDENTE MÉDICI;3;7;Deputado Estadual;Partido isolado;11;PP;PROGRESSISTAS;PARTIDO ISOLADO;PP;188
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;116;PIMENTA BUENO;9;7;Deputado Estadual;Partido isolado;11;PP;PROGRESSISTAS;PARTIDO ISOLADO;PP;938
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;710;SÃO FELIPE D OESTE;19;7;Deputado Estadual;Federação;50;PSOL;Partido Socialismo e Liberdade;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);1
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;213;COSTA MARQUES;5;6;Deputado Federal;Partido isolado;12;PDT;Partido Democrático Trabalhista;PARTIDO ISOLADO;PDT;48
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;566;URUPÁ;18;6;Deputado Federal;Partido isolado;12;PDT;Partido Democrático Trabalhista;PARTIDO ISOLADO;PDT;29
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;795;SÃO FRANCISCO DO GUAPORÉ;5;7;Deputado Estadual;Partido isolado;20;PSC;Partido Social Cristão;PARTIDO ISOLADO;PSC;157
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;94;CACOAL;11;7;Deputado Estadual;Partido isolado;20;PSC;Partido Social Cristão;PARTIDO ISOLADO;PSC;1572
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;337;ALVORADA DO OESTE;18;3;Governador;Coligação;22;PL;Partido Liberal;Pelo bem de Rondônia. Pelo bem do Brasil;PL / DC / PMB / PTB;2304
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;620;CACAULÂNDIA;26;3;Governador;Coligação;22;PL;Partido Liberal;Pelo bem de Rondônia. Pelo bem do Brasil;PL / DC / PMB / PTB;1315
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;35;PORTO VELHO;6;7;Deputado Estadual;Partido isolado;35;PMB;Partido da Mulher Brasileira;PARTIDO ISOLADO;PMB;527
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;671;CAMPO NOVO DE RONDÔNIA;34;7;Deputado Estadual;Partido isolado;35;PMB;Partido da Mulher Brasileira;PARTIDO ISOLADO;PMB;12
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;35;PORTO VELHO;2;7;Deputado Estadual;Partido isolado;35;PMB;Partido da Mulher Brasileira;PARTIDO ISOLADO;PMB;541
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;590;THEOBROMA;27;7;Deputado Estadual;Partido isolado;20;PSC;Partido Social Cristão;PARTIDO ISOLADO;PSC;207
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;787;PIMENTEIRAS DO OESTE;16;7;Deputado Estadual;Partido isolado;20;PSC;Partido Social Cristão;PARTIDO ISOLADO;PSC;91
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;51;JI-PARANÁ;3;7;Deputado Estadual;Partido isolado;20;PSC;Partido Social Cristão;PARTIDO ISOLADO;PSC;520
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;159;JARU;10;7;Deputado Estadual;Partido isolado;20;PSC;Partido Social Cristão;PARTIDO ISOLADO;PSC;898
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;710;SÃO FELIPE D OESTE;19;3;Governador;Coligação;22;PL;Partido Liberal;Pelo bem de Rondônia. Pelo bem do Brasil;PL / DC / PMB / PTB;943
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;604;MINISTRO ANDREAZZA;11;3;Governador;Coligação;22;PL;Partido Liberal;Pelo bem de Rondônia. Pelo bem do Brasil;PL / DC / PMB / PTB;1173
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;51;JI-PARANÁ;30;7;Deputado Estadual;Partido isolado;22;PL;Partido Liberal;PARTIDO ISOLADO;PL;7250
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;590;THEOBROMA;27;7;Deputado Estadual;Partido isolado;22;PL;Partido Liberal;PARTIDO ISOLADO;PL;200
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;418;SÃO MIGUEL DO GUAPORÉ;35;7;Deputado Estadual;Partido isolado;14;PTB;Partido Trabalhista Brasileiro;PARTIDO ISOLADO;PTB;163
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;728;PRIMAVERA DE RONDÔNIA;9;7;Deputado Estadual;Partido isolado;51;PATRIOTA;Patriota;PARTIDO ISOLADO;PATRIOTA;46
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;531;CASTANHEIRAS;15;7;Deputado Estadual;Partido isolado;51;PATRIOTA;Patriota;PARTIDO ISOLADO;PATRIOTA;183
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;574;MIRANTE DA SERRA;28;6;Deputado Federal;Partido isolado;36;AGIR;AGIR;PARTIDO ISOLADO;AGIR;1
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;566;URUPÁ;18;5;Senador;Coligação;36;AGIR;AGIR;AGIR POR RONDÔNIA 2;AGIR / PROS;8
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;272;CEREJEIRAS;16;7;Deputado Estadual;Partido isolado;12;PDT;Partido Democrático Trabalhista;PARTIDO ISOLADO;PDT;20
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;116;PIMENTA BUENO;9;7;Deputado Estadual;Partido isolado;12;PDT;Partido Democrático Trabalhista;PARTIDO ISOLADO;PDT;48
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;78;ARIQUEMES;7;6;Deputado Federal;Partido isolado;11;PP;PROGRESSISTAS;PARTIDO ISOLADO;PP;492
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;191;PRESIDENTE MÉDICI;3;6;Deputado Federal;Partido isolado;14;PTB;Partido Trabalhista Brasileiro;PARTIDO ISOLADO;PTB;95
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;230;COLORADO DO OESTE;8;6;Deputado Federal;Partido isolado;14;PTB;Partido Trabalhista Brasileiro;PARTIDO ISOLADO;PTB;43
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;434;NOVA MAMORÉ;1;6;Deputado Federal;Partido isolado;22;PL;Partido Liberal;PARTIDO ISOLADO;PL;1845
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;574;MIRANTE DA SERRA;28;7;Deputado Estadual;Federação;45;PSDB;Partido da Social Democracia Brasileira;FEDERAÇÃO;Federação PSDB Cidadania(PSDB/CIDADANIA);55
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;132;VILHENA;4;7;Deputado Estadual;Federação;45;PSDB;Partido da Social Democracia Brasileira;FEDERAÇÃO;Federação PSDB Cidadania(PSDB/CIDADANIA);194
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;191;PRESIDENTE MÉDICI;3;7;Deputado Estadual;Federação;45;PSDB;Partido da Social Democracia Brasileira;FEDERAÇÃO;Federação PSDB Cidadania(PSDB/CIDADANIA);78
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;590;THEOBROMA;27;7;Deputado Estadual;Federação;45;PSDB;Partido da Social Democracia Brasileira;FEDERAÇÃO;Federação PSDB Cidadania(PSDB/CIDADANIA);24
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;558;VALE DO PARAÍSO;28;7;Deputado Estadual;Federação;43;PV;Partido Verde;FEDERAÇÃO;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV);0
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;787;PIMENTEIRAS DO OESTE;16;6;Deputado Federal;Partido isolado;36;AGIR;AGIR;PARTIDO ISOLADO;AGIR;2
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;604;MINISTRO ANDREAZZA;11;6;Deputado Federal;Partido isolado;36;AGIR;AGIR;PARTIDO ISOLADO;AGIR;3
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;94;CACOAL;11;5;Senador;Coligação;36;AGIR;AGIR;AGIR POR RONDÔNIA 2;AGIR / PROS;87
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;230;COLORADO DO OESTE;8;7;Deputado Estadual;Partido isolado;12;PDT;Partido Democrático Trabalhista;PARTIDO ISOLADO;PDT;11
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;159;JARU;10;6;Deputado Federal;Partido isolado;22;PL;Partido Liberal;PARTIDO ISOLADO;PL;1674
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;779;BURITIS;34;6;Deputado Federal;Partido isolado;22;PL;Partido Liberal;PARTIDO ISOLADO;PL;2590
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;612;GOVERNADOR JORGE TEIXEIRA;27;6;Deputado Federal;Partido isolado;22;PL;Partido Liberal;PARTIDO ISOLADO;PL;346
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;671;CAMPO NOVO DE RONDÔNIA;34;7;Deputado Estadual;Federação;45;PSDB;Partido da Social Democracia Brasileira;FEDERAÇÃO;Federação PSDB Cidadania(PSDB/CIDADANIA);23
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;396;MACHADINHO D OESTE;32;7;Deputado Estadual;Federação;45;PSDB;Partido da Social Democracia Brasileira;FEDERAÇÃO;Federação PSDB Cidadania(PSDB/CIDADANIA);75
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;272;CEREJEIRAS;16;7;Deputado Estadual;Federação;45;PSDB;Partido da Social Democracia Brasileira;FEDERAÇÃO;Federação PSDB Cidadania(PSDB/CIDADANIA);23
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;736;ALTO ALEGRE DOS PARECIS;19;7;Deputado Estadual;Federação;45;PSDB;Partido da Social Democracia Brasileira;FEDERAÇÃO;Federação PSDB Cidadania(PSDB/CIDADANIA);256
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;19;GUAJARÁ-MIRIM;1;6;Deputado Federal;Partido isolado;51;PATRIOTA;Patriota;PARTIDO ISOLADO;PATRIOTA;30
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;655;CORUMBIARA;16;6;Deputado Federal;Partido isolado;51;PATRIOTA;Patriota;PARTIDO ISOLADO;PATRIOTA;2
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;710;SÃO FELIPE D OESTE;19;6;Deputado Federal;Partido isolado;51;PATRIOTA;Patriota;PARTIDO ISOLADO;PATRIOTA;20
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;94;CACOAL;11;6;Deputado Federal;Partido isolado;51;PATRIOTA;Patriota;PARTIDO ISOLADO;PATRIOTA;26
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;337;ALVORADA DO OESTE;18;6;Deputado Federal;Partido isolado;51;PATRIOTA;Patriota;PARTIDO ISOLADO;PATRIOTA;20
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;35;PORTO VELHO;21;6;Deputado Federal;Partido isolado;51;PATRIOTA;Patriota;PARTIDO ISOLADO;PATRIOTA;910
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;353;SANTA LUZIA D OESTE;19;6;Deputado Federal;Partido isolado;51;PATRIOTA;Patriota;PARTIDO ISOLADO;PATRIOTA;9
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;736;ALTO ALEGRE DOS PARECIS;19;6;Deputado Federal;Partido isolado;51;PATRIOTA;Patriota;PARTIDO ISOLADO;PATRIOTA;5
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;531;CASTANHEIRAS;15;5;Senador;Coligação;10;REPUBLICANOS;REPUBLICANOS;COMPROMISSO TRABALHO E FÉ;REPUBLICANOS / Federação PSDB Cidadania(PSDB/CIDADANIA) / UNIÃO / PSC / AVANTE / PATRIOTA / MDB;519
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;655;CORUMBIARA;16;5;Senador;Coligação;10;REPUBLICANOS;REPUBLICANOS;COMPROMISSO TRABALHO E FÉ;REPUBLICANOS / Federação PSDB Cidadania(PSDB/CIDADANIA) / UNIÃO / PSC / AVANTE / PATRIOTA / MDB;1187
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;590;THEOBROMA;27;7;Deputado Estadual;Partido isolado;44;UNIÃO;UNIÃO BRASIL;PARTIDO ISOLADO;UNIÃO;483
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;620;CACAULÂNDIA;26;7;Deputado Estadual;Partido isolado;44;UNIÃO;UNIÃO BRASIL;PARTIDO ISOLADO;UNIÃO;513
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;604;MINISTRO ANDREAZZA;11;7;Deputado Estadual;Partido isolado;70;AVANTE;AVANTE;PARTIDO ISOLADO;AVANTE;4
